latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
35.1347,128.8751,317,1,1,2018-05-04,0437,Aqua,MODIS,57,6.03,300.6,9.9,D,2
34.8358,126.6781,310.4,1.1,1,2018-05-04,0437,Aqua,MODIS,64,6.03,297.7,5.5,D,0
35.1231,128.1022,313.8,1,1,2018-05-04,0437,Aqua,MODIS,61,6.03,302.6,8.1,D,0
35.1553,127.9476,309.8,1,1,2018-05-04,0437,Aqua,MODIS,23,6.03,298.3,5.7,D,2
35.2082,126.8066,320.4,1.1,1,2018-05-04,0437,Aqua,MODIS,52,6.03,304.9,11.2,D,2
35.9098,128.617,316.6,1,1,2018-05-04,0437,Aqua,MODIS,39,6.03,303.5,7.6,D,2
36.583,126.3637,309.6,1.1,1,2018-05-04,0438,Aqua,MODIS,0,6.03,292.1,7.9,D,0
36.8286,126.4548,310.4,1.1,1,2018-05-04,0438,Aqua,MODIS,38,6.03,298.8,6,D,0
36.9563,126.3802,312,1.1,1,2018-05-04,0438,Aqua,MODIS,0,6.03,293.6,9.8,D,0
37.4753,129.1407,312.8,1,1,2018-05-04,0438,Aqua,MODIS,53,6.03,301.1,6.9,D,2
37.6311,126.6045,315.3,1,1,2018-05-04,0438,Aqua,MODIS,62,6.03,298.3,7.2,D,0
37.6089,126.8312,315.4,1.1,1,2018-05-08,0235,Terra,MODIS,36,6.03,294,9,D,2
36.8565,126.4416,313,1,1,2018-05-08,0235,Terra,MODIS,39,6.03,300.1,8.2,D,0
36.9769,126.6978,321.6,1.2,1.1,2018-05-09,0456,Aqua,MODIS,50,6.03,305.2,14.8,D,2
37.4416,127.3048,311,1.3,1.1,2018-05-09,0456,Aqua,MODIS,56,6.03,296.4,9,D,0
37.4546,128.0596,307.3,1,1,2018-05-10,0223,Terra,MODIS,35,6.03,294.3,4.2,D,0
36.8921,127.6782,311.2,1,1,2018-05-10,0223,Terra,MODIS,37,6.03,299.4,6.8,D,0
36.9839,126.6989,318.9,1,1,2018-05-10,0223,Terra,MODIS,34,6.03,303.1,10,D,2
36.5933,128.197,313.8,1,1,2018-05-10,0223,Terra,MODIS,52,6.03,300.9,7,D,2
36.6483,127.3828,311.4,1,1,2018-05-10,0223,Terra,MODIS,25,6.03,298.7,5.3,D,0
35.9459,129.2632,315.2,1,1,2018-05-10,0223,Terra,MODIS,65,6.03,298.2,10.2,D,0
35.9441,129.2746,309.8,1,1,2018-05-10,0223,Terra,MODIS,21,6.03,297.3,6.1,D,0
35.9351,129.2724,313.2,1,1,2018-05-10,0223,Terra,MODIS,32,6.03,298.4,8.4,D,0
35.9836,128.5565,308.6,1,1,2018-05-10,0223,Terra,MODIS,41,6.03,298.3,5.9,D,2
35.8686,129.1089,311,1,1,2018-05-10,0223,Terra,MODIS,32,6.03,298.6,8.3,D,2
35.8664,128.8338,321.2,1,1,2018-05-10,0223,Terra,MODIS,46,6.03,303.6,13.1,D,0
35.877,128.4684,317.2,1,1,2018-05-10,0223,Terra,MODIS,39,6.03,303.1,11.1,D,0
35.6771,129.3227,314.2,1.1,1,2018-05-10,0223,Terra,MODIS,33,6.03,299.1,7.6,D,0
35.9541,127.0137,315.8,1,1,2018-05-10,0223,Terra,MODIS,67,6.03,302.2,8.4,D,2
35.7308,128.4566,316.3,1,1,2018-05-10,0223,Terra,MODIS,63,6.03,303,11.4,D,2
35.6844,128.4574,317.9,1,1,2018-05-10,0223,Terra,MODIS,54,6.03,303.4,10.4,D,0
35.2886,128.325,316.4,1,1,2018-05-10,0224,Terra,MODIS,73,6.03,302.2,8.8,D,0
35.4162,129.1583,316.8,1.1,1,2018-05-10,0224,Terra,MODIS,30,6.03,303.4,11,D,0
35.3656,128.485,318,1,1,2018-05-10,0224,Terra,MODIS,75,6.03,303.5,11.3,D,2
35.2903,128.3141,315.9,1,1,2018-05-10,0224,Terra,MODIS,73,6.03,302.5,8.4,D,2
35.1601,127.9564,310.2,1,1,2018-05-10,0224,Terra,MODIS,49,6.03,298.7,6.6,D,2
35.1191,128.1047,314.4,1,1,2018-05-10,0224,Terra,MODIS,58,6.03,302.4,7.5,D,0
34.9039,128.5946,311.3,1,1,2018-05-10,0224,Terra,MODIS,18,6.03,299.4,7.2,D,2
34.9563,127.5909,312.5,1,1,2018-05-10,0224,Terra,MODIS,50,6.03,300,6.8,D,2
37.4821,129.0545,307.8,1.1,1,2018-05-11,0444,Aqua,MODIS,66,6.03,290.9,6.8,D,2
35.117,128.0984,313.5,1.1,1,2018-05-13,0431,Aqua,MODIS,65,6.03,302.5,8.5,D,0
35.1882,128.2403,314.6,1.1,1,2018-05-13,0431,Aqua,MODIS,60,6.03,299,8.3,D,0
35.1784,128.1203,319.5,1.1,1,2018-05-13,0431,Aqua,MODIS,56,6.03,304.7,9.8,D,2
35.253,128.2423,313.1,1.1,1,2018-05-13,0431,Aqua,MODIS,68,6.03,298.4,8.4,D,0
35.6763,128.4526,320.6,1.1,1,2018-05-13,0431,Aqua,MODIS,62,6.03,303.8,12.5,D,2
35.8647,128.8275,321.7,1,1,2018-05-13,0431,Aqua,MODIS,72,6.03,304.7,12.5,D,2
35.9869,128.2563,310.4,1.1,1,2018-05-13,0431,Aqua,MODIS,27,6.03,298.3,6.1,D,0
36.5892,128.1919,314.6,1.1,1,2018-05-13,0431,Aqua,MODIS,61,6.03,300.8,7.7,D,2
35.0968,128.244,309.8,1.1,1,2018-05-13,0431,Aqua,MODIS,37,6.03,297.6,6.4,D,0
37.3341,126.7077,320.7,1.2,1.1,2018-05-15,0242,Terra,MODIS,0,6.03,303.1,16.7,D,2
35.7332,128.4693,303.3,1.6,1.2,2018-05-15,0242,Terra,MODIS,11,6.03,286.6,7.6,D,2
35.1384,128.8746,318.1,1.4,1.2,2018-05-15,0419,Aqua,MODIS,54,6.03,303.7,13.2,D,2
35.8625,128.8275,322.4,1.1,1.1,2018-05-17,0230,Terra,MODIS,42,6.03,300.8,14.9,D,0
37.5958,129.0176,305.1,1,1,2018-05-19,0217,Terra,MODIS,31,6.03,291.3,4.8,D,2
36.9911,126.6965,300.6,1,1,2018-05-19,1734,Aqua,MODIS,10,6.03,286.2,5.1,N,2
36.9894,126.7076,307.2,1,1,2018-05-19,1734,Aqua,MODIS,58,6.03,288.9,9.1,N,2
37.483,129.0524,308.6,1.2,1.1,2018-05-21,0205,Terra,MODIS,56,6.03,294.4,9.7,D,2
36.986,126.7012,309.8,2.5,1.5,2018-05-23,0153,Terra,MODIS,0,6.03,298.8,27.6,D,2
36.9813,126.7066,316.4,1.7,1.3,2018-05-23,0508,Aqua,MODIS,55,6.03,305.5,21,D,2
37.6146,126.6168,316.7,1,1,2018-05-24,0235,Terra,MODIS,60,6.03,301,7.8,D,0
37.4164,127.3137,312,1.1,1,2018-05-24,0235,Terra,MODIS,31,6.03,298.5,7.6,D,0
37.2944,127.7991,313.1,1.1,1.1,2018-05-24,0235,Terra,MODIS,40,6.03,300,9.5,D,0
37.2892,127.8045,310.4,1.1,1.1,2018-05-24,0235,Terra,MODIS,55,6.03,297.9,7.6,D,0
37.1486,128.1562,311.3,1.2,1.1,2018-05-24,0235,Terra,MODIS,43,6.03,299.2,8.3,D,0
37.0847,126.9036,316.3,1.1,1,2018-05-24,0236,Terra,MODIS,71,6.03,301.8,8.3,D,0
36.78,127.4623,310.2,1.1,1.1,2018-05-24,0236,Terra,MODIS,35,6.03,296.3,5.9,D,0
36.8177,127.065,315.6,1.1,1,2018-05-24,0236,Terra,MODIS,50,6.03,301.6,8.3,D,0
36.6737,126.7561,315,1.1,1,2018-05-24,0236,Terra,MODIS,69,6.03,300.8,7.6,D,0
36.1435,128.4497,318.1,1.3,1.1,2018-05-24,0236,Terra,MODIS,30,6.03,305,13.2,D,0
35.6152,127.2942,313.7,1.2,1.1,2018-05-24,0236,Terra,MODIS,53,6.03,301.6,8.6,D,0
35.3617,128.4814,315.3,1.3,1.1,2018-05-24,0236,Terra,MODIS,60,6.03,304.2,10.8,D,2
35.2154,128.8301,321.6,1.4,1.2,2018-05-24,0236,Terra,MODIS,77,6.03,306.7,17.6,D,2
35.2871,128.3223,317.7,1.3,1.1,2018-05-24,0236,Terra,MODIS,73,6.03,304.7,12.6,D,2
35.0962,128.8539,318,1.4,1.2,2018-05-24,0236,Terra,MODIS,48,6.03,306.2,17.3,D,2
35.1043,128.1885,313.7,1.3,1.1,2018-05-24,0236,Terra,MODIS,57,6.03,300.3,10.1,D,0
38.1697,127.2586,314.1,1,1,2018-05-26,0223,Terra,MODIS,61,6.03,301.4,5.2,D,2
37.4798,129.0577,311.2,1,1,2018-05-26,0223,Terra,MODIS,41,6.03,300.4,6.5,D,2
35.8676,128.8293,328,1,1,2018-05-26,0224,Terra,MODIS,67,6.03,311.5,15,D,2
35.6777,129.319,321.3,1.1,1,2018-05-26,0224,Terra,MODIS,41,6.03,304.9,10.5,D,0
35.6841,128.4635,322.6,1,1,2018-05-26,0224,Terra,MODIS,40,6.03,306.9,11.6,D,0
35.6761,128.4558,320.2,1,1,2018-05-26,0224,Terra,MODIS,63,6.03,306.6,11.6,D,0
35.3729,129.2506,311.6,1.1,1,2018-05-26,0224,Terra,MODIS,32,6.03,300,7.2,D,0
35.29,128.3199,324.4,1,1,2018-05-26,0224,Terra,MODIS,79,6.03,308,13.9,D,0
35.228,128.2427,313.1,1,1,2018-05-26,0224,Terra,MODIS,53,6.03,301.4,5.9,D,0
35.135,128.4832,315.7,1,1,2018-05-26,0224,Terra,MODIS,36,6.03,303.3,7.8,D,0
35.1166,128.2455,313.6,1,1,2018-05-26,0224,Terra,MODIS,36,6.03,299.8,6.6,D,0
36.3283,128.2579,309.8,2.7,1.6,2018-05-26,0401,Aqua,MODIS,41,6.03,298.2,23.8,D,0
36.9821,126.696,311.4,3.3,1.7,2018-05-26,0401,Aqua,MODIS,0,6.03,301.2,28.6,D,2
37.5945,129.0108,307.9,1.1,1,2018-05-28,0211,Terra,MODIS,44,6.03,296.9,5.7,D,2
37.4873,129.0574,309.9,1.1,1,2018-05-28,0211,Terra,MODIS,46,6.03,297.7,7.3,D,2
35.8628,128.8248,323.9,1,1,2018-05-29,0431,Aqua,MODIS,44,6.03,300.9,11.5,D,2
36.1895,128.4319,314.6,1.1,1,2018-05-29,0431,Aqua,MODIS,46,6.03,297.1,8.3,D,0
37.862,126.8146,316.4,1.2,1.1,2018-05-31,0242,Terra,MODIS,59,6.03,302.2,10.7,D,2
36.8768,126.8806,315.6,1.2,1.1,2018-05-31,0242,Terra,MODIS,0,6.03,302.2,11.1,D,2
35.7342,128.4649,309.5,1.6,1.2,2018-05-31,0242,Terra,MODIS,34,6.03,294.1,14.8,D,2
36.986,126.6935,302,1,1,2018-05-31,1345,Terra,MODIS,44,6.03,291.1,5.5,N,2
36.9819,126.7073,315,3.2,1.7,2018-06-01,0147,Terra,MODIS,0,6.03,302.3,44,D,2
37.4813,129.0543,318.1,1.1,1.1,2018-06-02,0229,Terra,MODIS,71,6.03,305.8,10.8,D,2
37.4117,127.3096,319.1,1,1,2018-06-02,0229,Terra,MODIS,23,6.03,307.5,8.5,D,0
37.2959,127.8107,318.2,1,1,2018-06-02,0229,Terra,MODIS,54,6.03,306.1,9.1,D,2
37.1462,128.1631,319.1,1.1,1,2018-06-02,0229,Terra,MODIS,45,6.03,305.2,9.3,D,0
36.8906,127.6805,319.5,1,1,2018-06-02,0230,Terra,MODIS,42,6.03,306.8,10.2,D,0
36.9572,126.7725,318.7,1,1,2018-06-02,0230,Terra,MODIS,51,6.03,307.1,8,D,2
36.8764,126.8801,320,1,1,2018-06-02,0230,Terra,MODIS,61,6.03,307.9,9.3,D,2
36.4137,128.162,322.5,1.1,1,2018-06-02,0230,Terra,MODIS,32,6.03,308.5,11.2,D,2
35.9086,128.9539,321.2,1.2,1.1,2018-06-02,0230,Terra,MODIS,43,6.03,307.3,14,D,2
35.8661,128.8325,326.7,1.1,1.1,2018-06-02,0230,Terra,MODIS,56,6.03,310,16,D,0
35.9358,127.5061,311,1,1,2018-06-02,0230,Terra,MODIS,38,6.03,296.9,5.4,D,0
35.7324,128.4674,321.1,1.1,1.1,2018-06-02,0230,Terra,MODIS,50,6.03,308.7,13.8,D,2
35.6814,128.4489,320.6,1.1,1.1,2018-06-02,0230,Terra,MODIS,38,6.03,308.7,11.6,D,2
35.6794,128.4608,322.4,1.1,1.1,2018-06-02,0230,Terra,MODIS,45,6.03,308.7,14.4,D,0
37.4859,129.048,305.3,1,1,2018-06-02,1333,Terra,MODIS,64,6.03,294.7,5.3,N,2
34.5193,126.6127,320.9,1,1,2018-06-03,0449,Aqua,MODIS,69,6.03,304.4,10.5,D,0
35.3352,128.7032,323.6,1,1,2018-06-04,0218,Terra,MODIS,79,6.03,306.6,10.6,D,2
35.2455,128.6223,326.9,1,1,2018-06-04,0218,Terra,MODIS,35,6.03,307.4,14.6,D,2
37.4776,129.0462,316.8,1,1,2018-06-05,0438,Aqua,MODIS,65,6.03,304,8.9,D,2
36.9795,126.7052,315.5,1.6,1.3,2018-06-06,0205,Terra,MODIS,37,6.03,300.2,15.4,D,2
37.5963,129.0152,314.5,1.2,1.1,2018-06-06,0205,Terra,MODIS,64,6.03,303.1,8.8,D,0
37.4795,129.059,314.8,1.2,1.1,2018-06-06,0205,Terra,MODIS,58,6.03,303.2,9.4,D,2
35.9105,128.9477,324.4,1.1,1.1,2018-06-07,0425,Aqua,MODIS,30,6.03,311.5,14.1,D,2
37.4106,126.8856,317.9,1.3,1.1,2018-06-07,0425,Aqua,MODIS,49,6.03,300.8,11.5,D,2
34.5676,126.9108,313.8,1.5,1.2,2018-06-07,0425,Aqua,MODIS,52,6.03,302.8,12.4,D,0
35.8614,128.8302,328.9,1.2,1.1,2018-06-07,0425,Aqua,MODIS,54,6.03,314.2,16.9,D,2
36.9849,126.69,300.9,1.2,1.1,2018-06-07,1351,Terra,MODIS,36,6.03,290.2,5.4,N,2
34.6505,126.8854,312.3,1.1,1.1,2018-06-09,0236,Terra,MODIS,24,6.03,297.2,7.4,D,0
36.3814,126.5808,318.4,1.1,1,2018-06-09,0236,Terra,MODIS,57,6.03,301,9.9,D,0
35.2434,128.1604,314.2,1.3,1.1,2018-06-09,0236,Terra,MODIS,34,6.03,294.9,9.2,D,0
35.2311,128.1714,327.5,1.3,1.1,2018-06-09,0236,Terra,MODIS,82,6.03,295.5,28.1,D,0
36.9815,126.712,322.5,1,1,2018-06-11,0223,Terra,MODIS,45,6.03,297.4,12.3,D,2
35.8746,128.4669,314.8,1,1,2018-06-12,0443,Aqua,MODIS,35,6.03,298,8.6,D,2
36.9497,126.777,318.9,1,1,2018-06-12,0444,Aqua,MODIS,36,6.03,302.3,8.6,D,2
36.9786,126.8504,322.4,1,1,2018-06-12,0444,Aqua,MODIS,42,6.03,303.9,10.3,D,2
36.9854,126.7061,325.4,1,1,2018-06-12,0444,Aqua,MODIS,54,6.03,306.7,13.9,D,2
36.9838,126.695,326.4,1,1,2018-06-12,0444,Aqua,MODIS,74,6.03,305.5,14.8,D,2
35.0183,126.5467,313.5,2,1.4,2018-06-15,0159,Terra,MODIS,57,6.03,296.3,15.9,D,0
34.7752,127.1975,310,1.8,1.3,2018-06-15,0200,Terra,MODIS,11,6.03,296,11.6,D,0
37.23,127.5007,318.1,1.3,1.1,2018-06-16,0242,Terra,MODIS,67,6.03,301.7,11.6,D,2
36.9852,126.8511,323.9,1.2,1.1,2018-06-16,0242,Terra,MODIS,54,6.03,306,17.6,D,2
36.9463,126.7839,319.5,1.2,1.1,2018-06-16,0242,Terra,MODIS,0,6.03,303,13,D,2
36.861,126.4434,314.9,1.2,1.1,2018-06-16,0242,Terra,MODIS,31,6.03,302.1,8.8,D,0
35.1321,128.1718,307.8,1.6,1.2,2018-06-16,0242,Terra,MODIS,39,6.03,296,8.5,D,0
35.2624,128.7715,319.2,1.4,1.2,2018-06-16,0419,Aqua,MODIS,26,6.03,304,16.7,D,0
35.0929,128.8624,317.3,1.4,1.2,2018-06-16,0419,Aqua,MODIS,0,6.03,301.5,17.1,D,2
35.7307,128.4586,316.5,1.4,1.2,2018-06-16,0419,Aqua,MODIS,72,6.03,303.4,19.2,D,2
36.9795,126.708,302.6,1,1,2018-06-16,1345,Terra,MODIS,37,6.03,292.2,4.9,N,2
35.993,127.2419,301.5,1.1,1,2018-06-16,1345,Terra,MODIS,42,6.03,286.5,5.7,N,0
36.9837,126.8421,323.6,1,1,2018-06-18,0230,Terra,MODIS,0,6.03,303.8,10.9,D,2
36.9719,126.8565,324.6,1,1,2018-06-18,0230,Terra,MODIS,59,6.03,304.4,12.9,D,0
36.9791,126.7078,310.1,2.6,1.6,2018-06-18,0407,Aqua,MODIS,0,6.03,293.8,14.4,D,2
37.4822,129.0503,304.4,1,1,2018-06-18,1333,Terra,MODIS,60,6.03,291.5,5.9,N,2
36.9832,126.6896,305.6,1,1,2018-06-18,1333,Terra,MODIS,65,6.03,292.7,6.8,N,2
37.485,129.0571,318.4,1,1,2018-06-20,0217,Terra,MODIS,74,6.03,300.7,11.7,D,2
35.1386,128.8832,317.6,1,1,2018-06-20,0218,Terra,MODIS,44,6.03,298.2,8.3,D,2
35.9125,128.9543,316,1,1,2018-06-20,0218,Terra,MODIS,42,6.03,298.6,7.8,D,2
35.5607,129.151,305.2,1,1,2018-06-20,0218,Terra,MODIS,25,6.03,282.7,4.2,D,0
35.6181,128.4382,308.2,1,1,2018-06-20,0218,Terra,MODIS,36,6.03,288.9,4.5,D,0
35.3698,129.2538,309.7,1,1,2018-06-20,0218,Terra,MODIS,35,6.03,293.1,6,D,0
35.3314,128.7022,318.6,1,1,2018-06-20,0218,Terra,MODIS,75,6.03,301.9,7.7,D,2
35.1466,128.8291,309.4,1,1,2018-06-20,0218,Terra,MODIS,35,6.03,289.5,5.3,D,0
35.1158,128.7891,310.1,1,1,2018-06-20,0218,Terra,MODIS,23,6.03,291.9,5.6,D,2
36.9863,126.705,316.3,2.2,1.4,2018-06-21,0300,Terra,MODIS,0,6.03,303.2,26.6,D,2
35.8893,126.9901,315.1,2.5,1.5,2018-06-21,0300,Terra,MODIS,68,6.03,299.6,22.5,D,0
35.8834,127.0163,328.3,2.5,1.5,2018-06-21,0300,Terra,MODIS,83,6.03,300.5,71.8,D,0
35.6121,127.2857,320.5,1,1,2018-06-21,0437,Aqua,MODIS,63,6.03,308.1,10.8,D,2
35.8717,128.4644,325.5,1,1,2018-06-21,0437,Aqua,MODIS,19,6.03,314.2,12.4,D,2
36.6924,127.211,321.1,1,1,2018-06-21,0437,Aqua,MODIS,52,6.03,306.7,10.5,D,2
36.9904,126.7017,323.7,1.6,1.3,2018-06-22,0205,Terra,MODIS,0,6.03,305.5,26.9,D,2
35.6795,128.4574,322.8,1.2,1.1,2018-06-23,0425,Aqua,MODIS,30,6.03,306.7,15.4,D,0
35.8585,128.8258,326.4,1.2,1.1,2018-06-23,0425,Aqua,MODIS,45,6.03,309.4,15.8,D,2
37.4803,129.0512,317.3,1.8,1.3,2018-06-24,0153,Terra,MODIS,66,6.03,304.6,18.2,D,2
37.4868,129.0543,305.4,1.3,1.1,2018-06-24,1709,Aqua,MODIS,64,6.03,293,7.3,N,2
35.8743,128.4733,316.7,1.3,1.1,2018-06-25,0236,Terra,MODIS,54,6.03,293.5,11,D,2
35.6813,128.4527,315.9,1.3,1.1,2018-06-25,0236,Terra,MODIS,25,6.03,297.3,9.3,D,0
35.3675,128.4765,312.6,1.3,1.1,2018-06-25,0236,Terra,MODIS,42,6.03,291.8,8.3,D,2
35.2925,128.3172,320.2,1.3,1.1,2018-06-25,0236,Terra,MODIS,77,6.03,300,14.7,D,2
36.0049,129.3785,301.3,1,1,2018-06-27,1326,Terra,MODIS,39,6.03,286.3,3.9,N,2
37.4805,129.053,305.7,1,1,2018-06-27,1327,Terra,MODIS,65,6.03,293.9,5.5,N,2
36.989,126.6943,303.1,1.1,1,2018-06-27,1740,Aqua,MODIS,53,6.03,292.6,4.6,N,2
36.9871,126.7059,302.7,1.1,1,2018-06-27,1740,Aqua,MODIS,51,6.03,291.6,4.6,N,2
37.4864,129.0487,305,1.2,1.1,2018-06-29,1315,Terra,MODIS,62,6.03,293.6,7.2,N,2
37.4841,129.0525,303.5,1,1,2018-06-29,1728,Aqua,MODIS,56,6.03,292.1,5.2,N,2
36.99,126.7061,311,3.2,1.7,2018-07-03,0147,Terra,MODIS,0,6.03,290.8,27.2,D,2
36.9845,126.7112,322.6,1.4,1.2,2018-07-03,0502,Aqua,MODIS,43,6.03,300.1,16.3,D,2
37.1459,128.159,315.4,1.1,1,2018-07-04,0230,Terra,MODIS,60,6.03,296.7,7.4,D,0
36.8102,128.6245,319.9,1.1,1,2018-07-04,0230,Terra,MODIS,64,6.03,299.9,11.4,D,2
36.9814,126.8471,323.9,1,1,2018-07-04,0230,Terra,MODIS,25,6.03,300.1,11.6,D,2
36.9296,127.0656,319.1,1,1,2018-07-04,0230,Terra,MODIS,56,6.03,297.7,7.5,D,0
36.6991,127.4169,318.1,1,1,2018-07-04,0230,Terra,MODIS,59,6.03,292.2,10.5,D,2
36.7302,127.0986,314.8,1,1,2018-07-04,0230,Terra,MODIS,56,6.03,292.7,8.2,D,2
36.7284,127.1098,311.8,1,1,2018-07-04,0230,Terra,MODIS,54,6.03,289.7,6,D,0
36.4848,127.7179,316.2,1,1,2018-07-04,0230,Terra,MODIS,53,6.03,295,10,D,2
35.8627,128.8239,322.6,1.1,1.1,2018-07-04,0230,Terra,MODIS,37,6.03,299.2,12.7,D,2
35.2307,126.8636,317,1,1,2018-07-04,0230,Terra,MODIS,8,6.03,296.4,7.4,D,2
34.866,128.7044,312.7,2.2,1.5,2018-07-04,0406,Aqua,MODIS,0,6.03,295.4,21.9,D,2
36.9867,126.7001,323.2,1,1,2018-07-05,0450,Aqua,MODIS,71,6.03,297.9,14.9,D,2
37.3948,126.7051,316.9,2.2,1.4,2018-07-07,0300,Terra,MODIS,0,6.03,296.9,23.4,D,2
35.8916,127.0095,317.2,2.5,1.5,2018-07-07,0300,Terra,MODIS,67,6.03,294.9,30.3,D,0
35.8784,127.005,318.2,2.5,1.5,2018-07-07,0300,Terra,MODIS,69,6.03,294.9,34.1,D,0
35.863,128.8262,319.9,1,1,2018-07-07,0437,Aqua,MODIS,66,6.03,300.2,10.3,D,2
36.217,127.044,313.2,1,1,2018-07-07,0437,Aqua,MODIS,60,6.03,295.4,6.1,D,0
36.6988,127.4129,322.1,1,1,2018-07-07,0437,Aqua,MODIS,23,6.03,304.8,11.3,D,2
36.7794,127.5789,316.7,1,1,2018-07-07,0437,Aqua,MODIS,56,6.03,299,6.6,D,2
36.7246,127.0968,318.7,1,1,2018-07-07,0437,Aqua,MODIS,42,6.03,302.6,10.2,D,0
36.8106,127.0583,322.3,1,1,2018-07-07,0437,Aqua,MODIS,28,6.03,303.7,12.7,D,2
36.8532,126.4422,312.1,1.1,1,2018-07-07,0437,Aqua,MODIS,35,6.03,293.7,7,D,2
36.9819,126.7044,310.2,2.7,1.6,2018-07-08,0520,Aqua,MODIS,0,6.03,285.2,30,D,2
35.2356,128.1735,317.1,1.3,1.1,2018-07-11,0236,Terra,MODIS,39,6.03,294.4,11.7,D,0
35.1725,128.1221,318.5,1.3,1.1,2018-07-11,0236,Terra,MODIS,45,6.03,298.2,10.8,D,2
35.1704,128.1059,316.8,1.9,1.4,2018-07-11,0412,Aqua,MODIS,64,6.03,295.1,17.1,D,2
35.7288,128.4585,314,1.4,1.2,2018-07-12,0455,Aqua,MODIS,55,6.03,288.2,10.8,D,2
36.4161,128.1603,313.2,1.3,1.1,2018-07-12,0456,Aqua,MODIS,38,6.03,291.9,7.6,D,2
37.4852,129.054,310.3,1,1,2018-07-13,0223,Terra,MODIS,36,6.03,284.7,6.4,D,2
36.0914,128.3755,324.1,1,1,2018-07-13,0224,Terra,MODIS,0,6.03,301.3,12.5,D,2
36.1464,128.4399,322.6,1,1,2018-07-13,0224,Terra,MODIS,53,6.03,300.7,10.6,D,2
36.1447,128.451,322.6,1,1,2018-07-13,0224,Terra,MODIS,41,6.03,300.1,11.2,D,0
35.6742,129.3197,320.9,1.1,1,2018-07-13,0224,Terra,MODIS,60,6.03,298,11.9,D,0
35.6803,128.4618,320.9,1,1,2018-07-13,0224,Terra,MODIS,16,6.03,298.9,9.4,D,0
35.3401,128.5076,315.2,1,1,2018-07-13,0224,Terra,MODIS,40,6.03,299.6,5.7,D,0
35.1119,128.2489,315.1,1,1,2018-07-13,0224,Terra,MODIS,46,6.03,299.8,5.9,D,0
36.9844,126.7043,311.7,1.2,1.1,2018-07-13,1327,Terra,MODIS,83,6.03,296.7,10.8,N,2
36.9823,126.6915,308.3,1.2,1.1,2018-07-13,1327,Terra,MODIS,74,6.03,296.2,7.4,N,2
37.4851,129.0467,307.9,1,1,2018-07-13,1327,Terra,MODIS,73,6.03,296,6,N,2
37.4135,127.9647,305.4,1,1,2018-07-13,1327,Terra,MODIS,64,6.03,294.4,5.3,N,0
35.8379,128.4999,316.3,3.8,1.8,2018-07-14,0306,Terra,MODIS,19,6.03,296.1,46.6,D,2
35.6435,128.4182,314,3.8,1.8,2018-07-14,0307,Terra,MODIS,0,6.03,296.5,44.1,D,0
35.3684,129.0485,310.5,4.3,1.9,2018-07-14,0307,Terra,MODIS,30,6.03,293.4,36.3,D,2
34.7582,126.4513,313,3,1.7,2018-07-14,0307,Terra,MODIS,0,6.03,296.7,25.9,D,2
35.4553,128.7601,325.8,1,1,2018-07-14,0443,Aqua,MODIS,46,6.03,305.8,11.1,D,2
35.4167,127.8531,322.6,1,1,2018-07-14,0443,Aqua,MODIS,50,6.03,304.3,10.1,D,0
35.7277,128.4554,325.6,1,1,2018-07-14,0443,Aqua,MODIS,66,6.03,307.1,14.4,D,2
35.9613,128.4125,324.7,1,1,2018-07-14,0443,Aqua,MODIS,25,6.03,306.4,10.8,D,0
35.1192,128.1028,323.5,1,1,2018-07-14,0443,Aqua,MODIS,51,6.03,306.7,9.4,D,0
35.3638,128.4841,325.8,1,1,2018-07-14,0443,Aqua,MODIS,34,6.03,308.7,11.8,D,2
36.1477,128.4323,325.9,1,1,2018-07-14,0443,Aqua,MODIS,35,6.03,309.9,14.1,D,2
36.1171,127.526,321.6,1,1,2018-07-14,0443,Aqua,MODIS,63,6.03,305.2,9.4,D,0
36.9857,126.7338,303.7,2.2,1.4,2018-07-14,1410,Terra,MODIS,57,6.03,293.5,13.2,N,2
36.4131,128.1642,321.5,1.1,1.1,2018-07-15,0211,Terra,MODIS,15,6.03,305.6,10.1,D,2
35.1546,128.6619,319.4,1.1,1,2018-07-15,0212,Terra,MODIS,24,6.03,303.6,9.1,D,2
35.2718,127.8348,317.7,1.1,1.1,2018-07-15,0212,Terra,MODIS,59,6.03,303.3,9.7,D,0
36.1017,128.3627,317,4.2,1.9,2018-07-15,0526,Aqua,MODIS,21,6.03,299.1,54.6,D,2
36.9819,126.6939,307.7,1,1,2018-07-15,1728,Aqua,MODIS,62,6.03,295.3,6.4,N,2
37.4881,129.0538,308.4,1,1,2018-07-15,1728,Aqua,MODIS,74,6.03,296.7,6.5,N,2
35.6457,128.4236,319.4,2.5,1.5,2018-07-16,0254,Terra,MODIS,37,6.03,301.1,31.6,D,0
37.3961,126.6948,322.1,1.7,1.3,2018-07-16,0254,Terra,MODIS,0,6.03,304.5,19.2,D,2
36.8485,126.4582,315.6,1.7,1.3,2018-07-16,0254,Terra,MODIS,48,6.03,300,14.4,D,0
35.8598,128.3689,316.6,2.4,1.5,2018-07-16,0254,Terra,MODIS,41,6.03,299.9,22.8,D,0
35.7322,128.4574,314.6,2.5,1.5,2018-07-16,0254,Terra,MODIS,41,6.03,300.8,23,D,2
